,country,year,population,GPD,DCT,DNT,DBT
2530,Reunion,2007,12429614.0,189617723778.5835,-22.0157609290707,-23.98363549992615,-23.5773958872249
2531,Romania,2007,20882982.0,360796743834.357,-22.0318066663433,-24.1839532692525,-24.1737529320336
2532,Russia,2007,142805088.0,3255809035565.88,-21.4378037124088,-24.6732666751624,-25.2358120843107
2533,Rwanda,2007,9447402.0,10788069485.6552,-23.6936266785721,-22.6849096209189,-21.5905197057219
2534,Saint Helena,2007,4748592.5,5940637124.312325,-23.0188342178756,-23.8296202600324,-23.40141715919945
2535,Saint Kitts and Nevis,2007,49783.0,1093204762.96945,-22.3440417571791,-24.9743308991459,-25.212314612677
2536,Saint Lucia,2007,167288.0,1833622360.14914,-22.2847987610943,-25.2049261069686,-24.5323710142895
2537,Saint Pierre and Miquelon,2007,138167.5,1475621661.32608,-22.30066616533205,-25.39154883396255,-24.41423980278765
2538,Saint Vincent and the Grenadines,2007,109047.0,1117620962.50302,-22.3165335695698,-25.5781715609565,-24.2961085912858
2539,Samoa,2007,182286.0,1040736668.85208,-22.5222468652434,-23.8317489230734,-23.5514533987243
2540,San Marino,2007,29977.0,715654361.954152,-22.38953775584855,-23.6995793439592,-22.9800876865208
2541,Sao Tome and Principe,2007,163101.0,390572055.056224,-22.2568286464537,-23.567409764845,-22.4087219743173
2542,Saudi Arabia,2007,25252569.0,1074558799222.58,-21.8489623474882,-25.9659048609297,-24.9927951594698
2543,Senegal,2007,11873557.0,25458012735.4106,-22.0805480043591,-21.9599611318828,-22.4309279564616
2544,Serbia,2007,7381579.0,90099513251.7431,-21.2783710034053,-23.6354205549483,-23.452045504309
2545,Seychelles,2007,85033.0,1782990368.6188,-21.7459716322754,-26.4125300561862,-22.7617968796638
2546,Sierra Leone,2007,6015417.0,6764595182.87379,-23.0793821150955,-22.9945712705456,-21.1864454530123
2547,Singapore,2007,4588599.0,313583729815.882,-22.7970589403875,-26.3234595134464,-25.5140272915788
2548,Sint Maarten,2007,39462.0,221421649772.673,-22.37792450912265,-25.50540309720935,-25.28546198913
2549,Slovakia,2007,5374622.0,129259569729.464,-21.9587900778578,-24.6873466809723,-25.0568966866812
2550,Slovenia,2007,2018122.0,60928563587.6141,-22.0351667264548,-24.9555809259334,-24.4716423021142
2551,Solomon Islands,2007,492940.0,862736688.39363,-22.2929996246087,-24.4576847133844,-22.6028004376428
2552,Somalia,2007,11038596.0,293302890008.7243,-22.5044903158318,-20.1215017813304,-19.9107263254412
2553,South Africa,2007,48883844.9909288,585743043329.055,-21.1090820344525,-24.010614807365,-23.2825480770234
2554,South Korea,2007,48683638.0,1363808940935.67,-21.7202087564318,-25.0466790881807,-24.3785573336882
2555,South Sudan,2007,8856800.0,1458214569069.875,-21.9455731883346,-24.97106697979545,-24.50310268428425
2556,Spain,2007,45226803.0,1552620197204.08,-22.1709376202374,-24.8954548714102,-24.6276480348803
2557,Sri Lanka,2007,19668000.0,145395264501.448,-23.0797660108883,-24.5507360887796,-23.0429738207905
2558,State of Palestine,2007,3494496.0,14022503110.9328,-23.03699761717815,-23.06197750033735,-22.7305602570336
2559,Sudan,2007,32282526.0,129937654974.458,-22.994229223468,-21.5732189118951,-22.4181466932767
2560,Suriname,2007,509705.0,6664251291.97361,-22.2743253315594,-23.6391998264219,-24.4804238671974
2561,Svalbard and Jan Mayen Islands,2007,824069.5,7486794486.96367,-22.52714499102865,-23.56438257507325,-23.7030861271769
2562,Swaziland,2007,1138434.0,8309337681.95373,-22.7799646504979,-23.4895653237246,-22.9257483871564
2563,Sweden,2007,9148092.0,402986878421.322,-22.8840245303169,-25.0083968672035,-25.3996373301054
2564,Switzerland,2007,7551117.0,421721271757.333,-22.9943159424182,-25.8426086050838,-25.9386847602534
2565,Syria,2007,19632806.0,626829635878.6665,-21.248368043206,-23.6997553086163,-23.7879629726493
2566,Taiwan,2007,22958000.0,831938000000.0,-21.6839745943723,-25.7233320601176,-24.7217067964406
2567,Tajikistan,2007,7152385.0,13494158953.9223,-22.1414816779851,-22.8287822808917,-25.4865401876938
2568,Tanzania,2007,41923715.0,79094434073.7384,-23.2999167008112,-21.8367246535879,-21.4607903649046
2569,Thailand,2007,66195615.0,834565321921.129,-22.0242842673632,-24.4054784495576,-23.1635668120568
2570,Timor-Leste,2007,1064973.0,1443216020.88131,-22.7864981926191,-22.6451399153612,-22.5594845704777
2571,Togo,2007,5997385.0,7140367481.75561,-22.3635899019521,-22.3841990871968,-21.1871606889595
2572,Tokelau,2007,3049871.0,3807746291.319045,-22.2589456136196,-22.60805789434905,-24.35561406932215
2573,Tonga,2007,102357.0,475125100.882479,-22.1543013252871,-22.8319167015013,-27.5240674496848
2574,Trinidad and Tobago,2007,1309260.0,40649295468.1803,-21.2495518279585,-25.7228059321382,-25.0197453216846
2575,Tunisia,2007,10298087.0,99875210438.1939,-22.1114592990303,-24.3388684282425,-23.8658507904615
2576,Turkey,2007,69597281.0,1180810401007.19,-22.1267652786269,-24.5343374942059,-24.2316996997698
2577,Turkmenistan,2007,4870137.0,38060162142.2507,-20.3319349669304,-23.0555260299505,-25.1402618837291
2578,Turks and Caicos Islands,2007,28640.0,19045852084.65086,-21.05467695854055,-23.4727169491946,-23.8251475149412
2579,Tuvalu,2007,10243.0,31542027.051028,-21.7774189501507,-23.8899078684387,-22.5100331461533
2580,Uganda,2007,30590487.0,42527930647.1515,-23.4131286310309,-22.0803710069061,-21.1949187773654
2581,Ukraine,2007,46509350.0,395192714090.521,-20.9488466470233,-23.6131460407465,-24.2537234529915
2582,United Arab Emirates,2007,6044067.0,481146286697.324,-22.0033596595118,-25.0655087030583,-25.7108608683236
2583,United Kingdom,2007,61322463.0,2344734319648.09,-22.2129845803713,-25.0677611254449,-25.5094061852802
2584,United States of America,2007,301231207.0,15366233131464.9,-21.7076021270869,-24.7286527222885,-25.0559185426789
2585,United States Virgin Islands,2007,107423.0,7707046302140.857,-22.26397928613595,-23.6147606187341,-24.52690505482585
2586,Uruguay,2007,3339741.0,47859472816.8147,-22.820356445185,-22.5008685151797,-23.9978915669728
2587,Uzbekistan,2007,26868000.0,94721402573.4454,-20.5455888764064,-22.855645060546,-25.2396693852795
2588,Vanuatu,2007,219953.0,623268288.630118,-22.5638505900746,-22.0821530386081,-23.7599103134926
2589,Venezuela,2007,27691965.0,478405261853.999,-21.8923538982386,-24.28820202185,-24.7096126522844
2590,Viet Nam,2007,84218500.0,329064027510.377,-21.8247570729328,-23.398653996427,-21.9959958448903
2591,Wallis and Futuna Islands,2007,63396201.66666667,249771791440.6312,-21.9492708409868,-23.58272302892783,-22.9388642006219
2592,Western Sahara,2007,42573903.33333334,170479555370.8854,-22.0737846090408,-23.76679206142867,-23.8817325563535
2593,Yemen,2007,21751605.0,91187319301.1396,-22.1982983770948,-23.9508610939295,-24.8246009120851
2594,Zambia,2007,12725974.0,34981896044.8707,-23.8096741290226,-20.599865657549,-21.6781733324799
2595,Zimbabwe,2007,13329909.0,19971673934.6972,-21.4333780347398,-21.9653862759883,-21.1513301908601
2596,Afghanistan,2008,27294031.0,35431559620.9183,-22.855163489679,-22.8723135118397,-23.331469459939
2597,Albania,2008,2947314.0,26979768540.3481,-22.5909168043037,-23.8038059068045,-23.8546292533078
2598,Algeria,2008,34860715.0,441337456994.146,-22.1505328103256,-25.1954804746817,-25.1662907080333
2599,American Samoa,2008,57030.0,337586671127.85,-22.22084584587903,-24.32379407614767,-24.36902874477257
2600,Andorra,2008,83861.0,233835885261.554,-22.29115888143247,-23.45210767761363,-23.57176678151183
2601,Angola,2008,21759420.0,130085099395.258,-22.3614719169859,-22.5804212790796,-22.7745048182511
2602,Anguilla,2008,10925949.0,66140821324.7566,-22.30281256974755,-24.063232407188,-23.76591845056985
2603,Antigua and Barbuda,2008,92478.0,2196543254.2552,-22.2441532225092,-25.5460435352964,-24.7573320828886
2604,Argentina,2008,40382389.0,744524552113.103,-22.1261268319566,-23.45306489563,-24.2309046062562
2605,Armenia,2008,2908220.0,21981378511.3708,-22.0809709059406,-24.2423026661658,-27.1916915579491
2606,Aruba,2008,101353.0,449646609278.4413,-21.8011563237224,-23.81201841407765,-25.7971479735678
2607,Australia,2008,21249200.0,877311840045.512,-21.5213417415042,-23.3817341619895,-24.4026043891865
2608,Austria,2008,8321496.0,368247295481.329,-22.351536615024,-25.1984522954969,-24.9798870180203
2609,Azerbaijan,2008,8763400.0,125886190467.364,-22.171035683849,-24.3457907798719,-26.0322537004446
2610,Bahamas,2008,348676.0,8490232901.36651,-22.4601149270937,-25.333672309684,-24.1922376764379
2611,Bahrain,2008,1114590.0,47056117021.3547,-21.3625605499266,-27.346484944301,-26.1460471985358
2612,Bangladesh,2008,148805814.0,335135801636.774,-22.7123601649812,-23.2306027104804,-22.9456579513294
2613,Barbados,2008,277319.0,4459031281.17029,-21.7360873279479,-25.3425096424794,-24.4876861928064
2614,Belarus,2008,9527985.0,138039726561.309,-21.5474512515941,-23.1011183748255,-24.2753598034056
2615,Belgium,2008,10709973.0,446107725869.705,-22.1500144698242,-24.6808906023528,-25.1932292931474
2616,Belize,2008,306165.0,2435519504.93029,-22.4435022588314,-23.1328113270552,-23.0229184671804
2617,Benin,2008,8696916.0,16013194854.7505,-21.9924877296658,-22.5428760126317,-21.9694294588653
2618,Bermuda,2008,65273.0,3960503378.69618,-22.47740117764665,-23.38474719281995,-25.5118023968669
2619,Bhutan,2008,700950.0,3919826548.16105,-22.9623146256275,-24.2266183730082,-21.9014618139083
2620,Bolivia,2008,9599855.0,49835212749.9105,-22.0668219103946,-22.5054654644598,-22.9962399950323
2621,Bosnia and Herzegovina,2008,3763599.0,36952112796.7628,-21.2912358621507,-23.7571283693523,-23.337262986403
2622,Botswana,2008,1946351.0,26798019287.2298,-22.532264587452,-22.0205847433968,-23.4618044605392
2623,Brazil,2008,192979029.0,2664271353689.57,-22.6767541436832,-23.5093329770264,-23.3732135715926
2624,British Virgin Islands,2008,25604.0,1347667119177.148,-22.42128529119665,-24.9450554912365,-24.4505002953909
2625,Brunei Darussalam,2008,379252.0,31062884664.7256,-22.1658164387101,-26.3807780054466,-25.5277870191892
2626,Bulgaria,2008,7492561.0,117944041706.587,-21.5646095336945,-24.0248154890445,-23.9808506272457
2627,Burkina Faso,2008,14689726.0,19892920710.6491,-23.0632481303071,-21.5524652067768,-21.0172888420759
2628,Burundi,2008,8212264.0,6235899991.3093,-24.1924966693174,-22.2238166765482,-20.5643216658175
2629,Cambodia,2008,13880509.0,34038869057.7897,-22.8265238788321,-22.6956734842859,-21.6744145796013
2630,Cameroon,2008,18907008.0,50369095293.9879,-22.5234722153171,-20.4667668823475,-22.4184731112194
2631,Canada,2008,33245773.0,1383398198807.27,-21.6402087933505,-23.9456777338923,-24.5283888894536
2632,Cape Verde,2008,491723.0,2922820602.93138,-22.5529845151462,-23.9598003291658,-23.7787449097292
2633,Cayman Islands,2008,52926.0,3345963199.64683,-22.98909073184895,-21.25126661607635,-22.5521508547034
2634,Central African Republic,2008,4345386.0,3769105796.36228,-23.4251969485517,-18.5427329029869,-21.3255567996776
2635,Chad,2008,11133861.0,19338616642.4378,-24.3600956951404,-21.4113294928159,-21.8757402223932
2636,Chile,2008,16661942.0,314710256686.816,-22.2379520139097,-24.429115063963,-23.538660409887
2637,China,2008,1324655000.0,10528077778000.1,-21.0886012170879,-23.9529081501918,-22.6883645917847
2638,Colombia,2008,44901544.0,473588276652.646,-22.7638941340623,-23.7862999277614,-24.1245196817672
2639,Comoros,2008,657229.0,934988663.661623,-22.8979489649372,-23.65472818608,-22.0826945761137
2640,Cook Islands,2008,2543368.5,28893720608.35666,-22.80841824372585,-23.94832509485195,-22.90500242872155
2641,Costa Rica,2008,4429508.0,56852452553.0517,-22.7188875225145,-24.2419220036239,-23.7273102813294
2642,Cote d'Ivoire,2008,19497986.0,52105191008.8138,-22.7986642012884,-23.535333502107,-22.0963405923006
2643,Croatia,2008,4434508.0,97624167029.8086,-22.2198956637923,-24.0788482614966,-24.0264935991255
2644,Cuba,2008,11309754.0,200675073944.315,-22.7484057689468,-24.7016301536822,-24.8417336538441
2645,Curacao,2008,145880.0,114481380035.1608,-22.33509969355585,-25.0663938584148,-24.78401502201345
2646,Cyprus,2008,1081563.0,28287686126.0066,-21.9217936181649,-25.4311575631474,-24.7262963901828
2647,Czech Republic,2008,10384603.0,304410578215.636,-21.6686001518627,-24.73017666296,-24.3201746864182
2648,Dem. Rep. Congo,2008,60373608.0,35701987120.9681,-23.6434506382473,-21.3904271619845,-20.4480375576934
2649,Denmark,2008,5493621.0,251969299855.45,-22.3376417324002,-24.6153510945433,-25.1346564357103
2650,Djibouti,2008,822934.0,2063135434.82544,-22.1440376647698,-22.793826401682,-21.6248201237245
2651,Dominica,2008,71074.0,732209261.493306,-22.4372578011418,-24.5619477152224,-24.0990016702491
2652,Dominican Republic,2008,9636520.0,100693812042.054,-22.2996374872959,-24.1534558766344,-23.7321583261279
2653,Ecuador,2008,14447562.0,134158101737.554,-22.2054273079905,-24.0145099514,-23.7321309535061
2654,Egypt,2008,80953881.0,752994697089.094,-22.0885950224847,-24.3962770975027,-24.6330838394525
2655,El Salvador,2008,6110301.0,45830854864.7791,-22.632989259573,-23.9623605961335,-23.1953116333136
2656,Equatorial Guinea,2008,868418.0,34750457672.4565,-22.6734408293935,-28.244210837019,-24.9894892007868
2657,Eritrea,2008,5382000.0,5858510177.0,-23.2852520153123,-21.5117502960193,-22.2089743844059
2658,Estonia,2008,1337090.0,34722842748.1363,-21.371274839729,-23.4837267452469,-23.9011832657359
2659,Ethiopia,2008,83184892.0,76905993365.0393,-23.1515280621638,-21.3685427235252,-20.9008418669418
2660,Faeroe Islands,2008,48485.0,53346427282.17523,-22.98909854531876,-22.09854371426023,-21.80560925052873
2661,Falkland Islands,2008,445912.5,29786861199.31116,-22.82666902847373,-22.82854470499527,-22.71037663411567
2662,Fiji,2008,843340.0,6227295116.44708,-22.6642395116287,-23.5585456957303,-23.6151440177026
2663,Finland,2008,5313399.0,226216055640.06,-22.106745722509,-23.9335667865918,-24.4407169207756
2664,France,2008,64374990.0,2422748181561.9,-22.631061785968,-24.7049750866833,-25.1332864454022
2665,French Guiana,2008,32319084.5,1622994994539.528,-22.57391932966907,-24.7592707386093,-24.45695402972436
2666,French Polynesia,2008,263179.0,823241807517.1558,-22.51677687337013,-24.8135663905353,-23.78062161404653
2667,Gabon,2008,1536411.0,23488620494.7835,-22.4596344170712,-24.8678620424613,-23.1042891983687
2668,Gambia,2008,1588572.0,2470795995.35312,-22.6318358471773,-22.3730340131797,-21.9728632616441
2669,Georgia,2008,4030000.0,25857332487.2569,-22.3879514415971,-23.4385132741186,-23.9385824494401
2670,Germany,2008,82110097.0,3365647150137.13,-22.1681558122577,-24.9381957138157,-25.6663518002036
2671,Ghana,2008,23298640.0,66289927192.524,-22.7588570065817,-23.2987818340352,-22.2277632193947
2672,Gibraltar,2008,32732.0,209735233693.17,-22.36808598814085,-24.04371508115245,-23.58561687290615
2673,Greece,2008,11077841.0,353180540193.816,-21.9773149697,-24.7886483282697,-24.9434705264176
2674,Greenland,2008,56328.0,177219963678.2579,-22.1531496790263,-25.34007736562135,-24.18369076528025
2675,Grenada,2008,103930.0,1259387162.6998,-22.3289843883526,-25.891506402973,-23.4239110041429
2676,Guadeloupe,2008,131482.5,32502789978.0774,-22.4976745692051,-25.23545232742287,-23.314145108171
2677,Guam,2008,159035.0,63746192793.45499,-22.6663647500576,-24.57939825187274,-23.2043792121991
2678,Guatemala,2008,14006366.0,94989595608.8326,-22.8350549309101,-23.9233441763226,-23.0946133162272
2679,Guinea,2008,10323142.0,12683616959.4914,-22.4808597132286,-21.7540651764825,-21.0854139751838
2680,Guinea-Bissau,2008,1480841.0,2009318238.14905,-22.9031267636058,-21.9473707260793,-21.8752441802466
2681,Guyana,2008,746314.0,4040225768.57751,-21.6766770739152,-22.2459038062548,-23.1411582221383
2682,Haiti,2008,9705029.0,15418165750.1478,-22.5545034105698,-22.9354882117313,-22.0445359262845
2683,Holy See,2008,8788843.5,23786226289.21305,-22.28846904263125,-23.0940631809774,-22.38466872009405
2684,Honduras,2008,7872658.0,32154286828.2783,-22.0224346746927,-23.2526381502235,-22.7248015139036
2685,Hong Kong,2008,6957800.0,324477927792.722,-22.1164018087247,-23.75797775524035,-25.3353798949946
2686,Hungary,2008,10038188.0,236819976997.372,-22.2103689427567,-24.2633173602572,-24.870363321397
2687,Iceland,2008,317414.0,13755719769.6419,-22.5609943718203,-24.5329329622702,-25.1744430474964
2688,India,2008,1197146906.0,4533005352970.26,-21.870495884151,-23.6634029372851,-22.6303461767194
2689,Indonesia,2008,236159276.0,1840301842699.8,-22.3129271622447,-23.8330598663015,-23.0880103986305
2690,Iran,2008,72845542.0,1192843731216.87,-21.5154814451626,-24.5608070670303,-24.5624220995862
2691,Iraq,2008,29111417.0,355667236886.308,-22.1366740196092,-25.3101716105286,-24.2757503802763
2692,Ireland,2008,4489544.0,213835273940.643,-22.2537899091431,-23.9082581131998,-25.2723374702533
2693,Isle of Man,2008,78534.0,212507248392.1175,-22.06311150025715,-24.8311650827394,-25.54745911752985
2694,Israel,2008,7308800.0,211179222843.592,-21.8724330913712,-25.754072052279,-25.8225807648064
2695,Italy,2008,58826731.0,2232719194069.09,-22.3245899868681,-25.2399322464751,-25.0891434603509
2696,Jamaica,2008,2790122.0,23899232640.4237,-21.5882730923874,-24.5550173139002,-22.661676176473
2697,Japan,2008,128063000.0,4645928926811.14,-22.1178462540054,-26.1505413634838,-25.6379706215534
2698,Jordan,2008,6489822.0,63047500484.7869,-21.8307561593099,-25.1110066227405,-25.2048841193652
2699,Kazakhstan,2008,15674000.0,302072682399.046,-20.9822548349538,-24.1308163241452,-23.1932928463718
2700,Kenya,2008,39148416.0,91418144889.4453,-22.9133226783685,-22.3784293158606,-21.8134947038759
2701,Kiribati,2008,98440.0,180128410.00158,-21.9103301744793,-24.583324668511,-23.4832129852635
2702,Kosovo,2008,1747383.0,13184541049.9003,-21.9276208835578,-25.9143112542657,-24.72752872177015
2703,Kuwait,2008,2652340.0,248520177652.617,-21.9449115926363,-27.2452978400204,-25.9718444582768
2704,Kyrgyzstan,2008,5318700.0,14844145453.5681,-21.3903281072418,-22.9918626276165,-23.9158710349774
2705,Laos,2008,6052190.0,21327160218.7222,-23.8394874722652,-22.9914494890151,-22.4564559909039
