,country,year,CDA,CHA,FGA,NDA,BCA
96,Italy,1995,53.6472483893798,86.6779761648265,84.1264061932171,74.7136308193504,100.0
97,Jamaica,1995,35.558517339744,72.9205063871945,0.0,42.7254159634546,77.2898108061193
98,Japan,1995,51.173810470165,100.0,86.4043501461265,79.08351212076309,100.0
100,Jordan,1995,32.3771025014861,16.3052204748803,0.0,49.9228178955997,35.1180793433432
101,Kazakhstan,1995,60.6735203183325,93.0758143621812,22.5476354126338,93.41554831010521,80.2937575713376
102,Kenya,1995,9.90634856179004,72.48289151994409,69.2649516117221,80.09105989479079,37.800119252486795
105,Kuwait,1995,7.70116343075021,100.0,93.69121183284159,0.0,69.21303106551349
106,Kyrgyzstan,1995,63.8638023967915,94.0106614109592,1.57246052282071,81.8899064620837,74.73857739096009
108,Latvia,1995,100.0,100.0,50.938912456904895,100.0,30.7367999040382
111,Liberia,1995,38.2753012262383,4.8999947986361,59.7725504717189,21.452211503754302,39.2067338583505
112,Libya,1995,46.393060215454206,46.4227291861081,87.14577885136559,25.557130165686804,73.15161145282829
114,Lithuania,1995,82.227222716252,100.0,60.543629578886396,49.1999129863741,35.0480985757429
115,Luxembourg,1995,100.0,100.0,37.427338057681,95.9267280786867,100.0
117,Madagascar,1995,10.223173171238,75.9129743187623,0.0,81.88366608119449,31.215601293501898
119,Malaysia,1995,10.2341573325711,6.73656482141821,98.037246516057,33.0076810942227,32.1384752240847
122,Malta,1995,51.5631734439046,68.6115289071066,0.0,72.6016255003575,100.0
124,Mauritania,1995,41.090810256230704,36.067193092321794,27.2652804569335,35.5352212032728,70.3519505529577
125,Mauritius,1995,36.327735998177296,76.99066416042871,0.0,71.4785613516171,47.670465696007795
126,Mexico,1995,41.176064337470606,60.3228460185928,84.72126919836309,0.0,59.5569631520018
128,Moldova,1995,100.0,100.0,66.84299714522069,100.0,74.16483271203991
130,Mongolia,1995,86.9568058592008,54.14068591823771,53.6683255023288,52.7032429217531,100.0
131,Montenegro,1995,40.7143284008942,100.0,74.0977244750966,100.0,68.3711833050934
133,Mozambique,1995,46.5804634295963,89.19693751554159,0.0,100.0,28.3109123199191
138,Netherlands,1995,49.9654802017233,100.0,93.5018866306557,82.4292053254223,100.0
140,New Zealand,1995,34.5680771136267,76.75832680769791,97.8366975710416,72.8855071598097,51.48556194806851
143,Nigeria,1995,61.1593769805877,100.0,97.54942715242859,38.2880997881951,42.4754908607301
146,North Macedonia,1995,59.050325650017605,89.90821550722559,0.0,87.5850420802512,48.553573656376
147,Norway,1995,43.7240033213589,11.233452552842698,99.8353179579458,70.2194104093289,100.0
148,Oman,1995,25.054400037226895,100.0,5.99500582782784,19.7260085759117,38.162831576146104
149,Pakistan,1995,29.431964401739698,40.1677297960097,100.0,25.1137797284574,31.068351185261697
152,Papua New Guinea,1995,33.2602665716538,0.0,10.2011993898595,68.88050148012279,31.798508481646298
154,Peru,1995,33.6499970180289,61.6709706035264,0.0,33.5214752761722,78.0956222748007
155,Philippines,1995,21.2245679710325,59.10416328311089,93.98319223834551,29.539263954699504,75.46491975947309
156,Poland,1995,77.9952493091004,100.0,52.0214644549895,74.2829804995101,100.0
157,Portugal,1995,35.90530797725,56.1984326423671,69.1446590450446,69.0709596760087,100.0
159,Republic of Congo,1995,62.0314858426701,28.213663877667898,0.0,100.0,100.0
160,Romania,1995,69.7241464862016,100.0,100.0,100.0,95.15433345152461
161,Russia,1995,57.2143398469301,84.4184164875558,90.6527407885769,76.2419192736988,74.2981337624743
162,Rwanda,1995,57.48373301544821,31.5429065702504,23.664381289906302,61.80549272121571,74.8561387481799
164,Saint Kitts and Nevis,1995,28.8666702408948,73.1693294645397,0.0,8.79671211392314,10.8581488074058
165,Saint Lucia,1995,12.015527327375699,75.19884077697,82.1829829609221,21.1010058842252,24.4117267097379
166,Saint Vincent and the Grenadines,1995,4.7845772383556,71.0414756993722,0.0,0.0,19.577002555552898
170,Saudi Arabia,1995,61.896366580857,77.6361138217025,100.0,62.420786827686904,83.3779999617843
172,Serbia,1995,49.126750768772496,100.0,66.8894203861462,77.5574443116824,49.63003547324221
174,Sierra Leone,1995,60.4092345061557,90.0114336237315,33.8680904663525,91.2588399842601,75.5586804245919
175,Singapore,1995,49.374209293294896,42.3982128106515,77.5003663955668,0.0,80.90034466742041
177,Slovakia,1995,71.0545875534493,100.0,68.10826203446429,77.69018588336391,100.0
178,Slovenia,1995,66.2160884541289,100.0,100.0,100.0,0.0
181,South Africa,1995,42.3542986997841,54.5729495778865,89.95467860269751,44.3610186381581,73.5046422995305
182,South Korea,1995,25.074845373454398,87.5968144215455,80.4263949225991,0.0,100.0
184,Spain,1995,43.6977118804395,62.074244074679,94.9727185358634,54.2398771754671,100.0
188,Suriname,1995,50.9250523348777,95.7867515206783,100.0,61.9245525032626,98.10867301251179
189,Sweden,1995,55.3512370713136,87.53238212448721,94.23219055251471,79.1025116185,100.0
190,Switzerland,1995,61.608774671475494,100.0,93.52764771373242,99.7285915937526,100.0
192,Taiwan,1995,23.738051848071102,80.3100144399942,72.83976077094141,53.0471382152414,33.4692727547466
193,Tajikistan,1995,70.0193676500115,83.21142708183591,100.0,75.6984556246923,75.2567350891147
195,Thailand,1995,9.29561084863749,81.5033627577169,100.0,52.304265913402794,35.9557028877504
201,Turkey,1995,34.9835504831021,6.90887257808973,94.64527798601671,56.67085933455,78.0612685694864
202,Turkmenistan,1995,59.4002043446049,90.94175919492201,13.177193092130198,81.8645693862696,79.5678779996022
206,Ukraine,1995,58.4206553033601,86.80871290382879,89.4905679768395,74.87146553692621,78.6608142468283
207,United Arab Emirates,1995,35.55676468943471,58.776673002376796,98.79892092647829,1.8277657106761,68.6514066834721
208,United Kingdom,1995,64.4988011596686,100.0,89.879869463191,100.0,100.0
209,United States of America,1995,48.2759189181325,100.0,88.3728317354639,59.56291497876221,100.0
210,Uruguay,1995,31.428773831694002,66.1154124095797,41.8895650668129,70.16929950972879,66.9958647226242
211,Uzbekistan,1995,57.1269119969919,45.592027047139794,0.0,74.02597268857879,70.027961970186
213,Venezuela,1995,32.7126421323492,11.0881681471794,100.0,68.66031393089129,100.0
218,Zambia,1995,78.7166604810961,100.0,5.04576176339035,100.0,48.980972033321706
221,Albania,1996,100.0,73.072519601752,0.0,78.2214857577468,100.0
222,Algeria,1996,40.8364337027657,98.63653350244259,96.3346511265812,72.6208910430031,70.99679563174391
224,Angola,1996,12.888007433254499,70.7298750010929,0.0,100.0,43.8653614384587
226,Antigua and Barbuda,1996,44.483927258428295,80.57563665314579,0.0,36.6905239317592,68.6832084107767
227,Argentina,1996,40.485270556722604,100.0,100.0,63.4357736099175,45.9428160825476
228,Armenia,1996,72.7265609745007,89.8334007670372,0.0,97.7078375078388,100.0
230,Australia,1996,42.5660371961862,99.6668896812155,100.0,76.4588481589045,82.54940540192571
231,Austria,1996,50.90388104889,100.0,92.8006625636549,93.225014737381,100.0
232,Azerbaijan,1996,60.4165299687671,86.98340801456949,100.0,74.17634241837541,88.58920146902528
234,Bahrain,1996,25.7274733404891,33.991728940560606,100.0,43.4592313661058,42.9502389302629
237,Belarus,1996,62.9958055153011,92.9514329617945,39.789190818124,79.73907022911379,93.5667729790186
238,Belgium,1996,50.58385428119289,94.5767753429029,62.742886113801205,43.180749486886704,100.0
243,Bolivia,1996,11.199863792764402,100.0,0.0,45.6042912149922,100.0
244,Bosnia and Herzegovina,1996,0.0,0.0,76.8466677643153,5.9909887069976,45.250970097536104
246,Brazil,1996,27.9270028361,66.1335292005696,100.0,54.1898046125532,92.01339279902979
248,Brunei Darussalam,1996,82.5454559271234,64.5012016107441,0.0,38.3389024470587,14.490686668717101
249,Bulgaria,1996,69.2181561742611,100.0,52.1587459269439,100.0,85.5206434338318
254,Cameroon,1996,0.0,0.0,100.0,54.97158224067061,37.2960588400961
255,Canada,1996,44.5692947549852,65.8047420644174,92.9251986942647,74.82484661508491,60.42324413106171
259,Chile,1996,7.78379117324255,39.822800629062,92.1219172745561,15.3943447960226,28.3961030980729
260,China,1996,34.9387676952945,68.4312128926079,77.2342125994917,31.2554008492954,63.9800168756969
261,Colombia,1996,55.79768027354729,70.0915343321238,90.2507912136264,70.06841148140279,100.0
262,Comoros,1996,33.3438639099258,51.2255145774961,12.1769087447136,39.6412792467602,42.5702534379029
264,Costa Rica,1996,18.743901166951197,100.0,0.0,64.36067003793221,100.0
266,Croatia,1996,39.627610792115505,65.6686767332655,100.0,63.8557702464718,49.3808789139553
267,Cuba,1996,80.86070703019641,76.7236879845631,14.8811329311037,100.0,100.0
269,Cyprus,1996,34.566937513296,32.2602409887995,0.0,51.3553558433943,0.0
270,Czech Republic,1996,81.22023570291691,100.0,29.414642392911702,100.0,100.0
272,Denmark,1996,50.0336851119232,86.26639729180158,75.8119888990331,100.0,100.0
276,Ecuador,1996,43.308608013954895,100.0,0.0,35.3984203078652,88.33185948757851
277,Egypt,1996,24.3384496053853,63.852310156475106,94.47444334094179,18.1363231343832,10.463311062542198
278,El Salvador,1996,6.976380989551151,78.2087798795933,0.0,67.43766407774,38.5374811555784
281,Estonia,1996,88.1404216906077,100.0,67.88158767516029,100.0,65.2219932502109
283,Ethiopia,1996,52.565427697485504,61.522228814328,0.0,59.7785864017749,27.708371068400602
287,Finland,1996,47.7270235595524,77.3799079005864,66.2380359827487,79.0227455618673,100.0
288,France,1996,57.883909124032,100.0,96.38925662472559,100.0,100.0
290,Gabon,1996,53.5338615190584,100.0,0.0,73.39419329739,18.394443810677302
292,Georgia,1996,93.0722588814348,86.0093288105044,8.492388899528981,81.7379005844966,81.4764715682885
293,Germany,1996,75.8361105030718,100.0,91.2340780431501,100.0,100.0
294,Ghana,1996,21.4131252651128,46.504359101843,100.0,58.8613006177353,24.3690153018152
295,Greece,1996,47.0363321142495,54.402649430786106,87.6194203396871,100.0,100.0
297,Grenada,1996,16.906385828105098,63.1856054247727,93.75660685244591,33.7468653838783,32.460075022600606
298,Guatemala,1996,19.284021574092897,52.4239345367153,0.0,40.2016527818705,42.0167759271292
306,Hong Kong,1996,38.6864086143271,55.489546380300396,100.0,55.13726595359571,0.0
307,Hungary,1996,67.0655154164603,100.0,86.4659084230885,65.6413483087334,100.0
308,Iceland,1996,43.772250012792796,66.9532821475393,100.0,78.39224886924279,57.4504601887512
309,India,1996,26.865779013895803,64.2696495365103,90.6227098054718,37.3254623698822,58.5088167583439
310,Indonesia,1996,30.265438145376898,74.5713749470144,100.0,55.9883178367881,43.1150909503456
311,Iran,1996,25.536541296517896,100.0,100.0,42.2858048871564,37.2499229759895
312,Iraq,1996,28.262976845553197,88.71456747596329,100.0,35.7532180948357,30.4437103826269
313,Ireland,1996,41.024406038965395,74.5001602030606,49.3153632831062,58.8311163465942,100.0
315,Israel,1996,26.1731708282066,20.9917894291234,88.7077593185827,16.7006169124092,9.195683193862731
316,Italy,1996,53.6472483893798,86.6779761648265,84.1264061932171,74.7136308193504,100.0
317,Jamaica,1996,35.558517339744,72.9205063871945,0.0,42.7254159634546,77.2898108061193
318,Japan,1996,51.173810470165,100.0,86.4043501461265,79.08351212076309,100.0
320,Jordan,1996,32.3771025014861,16.3052204748803,0.0,49.9228178955997,35.1180793433432
321,Kazakhstan,1996,60.6735203183325,93.0758143621812,22.5476354126338,93.41554831010521,80.2937575713376
322,Kenya,1996,9.90634856179004,72.48289151994409,69.2649516117221,80.09105989479079,37.800119252486795
325,Kuwait,1996,7.70116343075021,100.0,93.69121183284159,0.0,69.21303106551349
326,Kyrgyzstan,1996,63.8638023967915,94.0106614109592,1.57246052282071,81.8899064620837,74.73857739096009
328,Latvia,1996,100.0,100.0,50.938912456904895,100.0,30.7367999040382
331,Liberia,1996,38.2753012262383,4.8999947986361,59.7725504717189,21.452211503754302,39.2067338583505
332,Libya,1996,46.393060215454206,46.4227291861081,87.14577885136559,25.557130165686804,73.15161145282829
334,Lithuania,1996,82.227222716252,100.0,60.543629578886396,49.1999129863741,35.0480985757429
335,Luxembourg,1996,100.0,100.0,37.427338057681,95.9267280786867,100.0
337,Madagascar,1996,10.223173171238,75.9129743187623,0.0,81.88366608119449,31.215601293501898
339,Malaysia,1996,10.2341573325711,6.73656482141821,98.037246516057,33.0076810942227,32.1384752240847
342,Malta,1996,51.5631734439046,68.6115289071066,0.0,72.6016255003575,100.0
344,Mauritania,1996,41.090810256230704,36.067193092321794,27.2652804569335,35.5352212032728,70.3519505529577
345,Mauritius,1996,36.327735998177296,76.99066416042871,0.0,71.4785613516171,47.670465696007795
346,Mexico,1996,41.176064337470606,60.3228460185928,84.72126919836309,0.0,59.5569631520018
348,Moldova,1996,100.0,100.0,66.84299714522069,100.0,74.16483271203991
350,Mongolia,1996,86.9568058592008,54.14068591823771,53.6683255023288,52.7032429217531,100.0
351,Montenegro,1996,40.7143284008942,100.0,74.0977244750966,100.0,68.3711833050934
353,Mozambique,1996,46.5804634295963,89.19693751554159,0.0,100.0,28.3109123199191
358,Netherlands,1996,49.9654802017233,100.0,93.5018866306557,82.4292053254223,100.0
360,New Zealand,1996,34.5680771136267,76.75832680769791,97.8366975710416,72.8855071598097,51.48556194806851
363,Nigeria,1996,61.1593769805877,100.0,97.54942715242859,38.2880997881951,42.4754908607301
366,North Macedonia,1996,59.050325650017605,89.90821550722559,0.0,87.5850420802512,48.553573656376
367,Norway,1996,43.7240033213589,11.233452552842698,99.8353179579458,70.2194104093289,100.0
368,Oman,1996,25.054400037226895,100.0,5.99500582782784,19.7260085759117,38.162831576146104
369,Pakistan,1996,29.431964401739698,40.1677297960097,100.0,25.1137797284574,31.068351185261697
372,Papua New Guinea,1996,33.2602665716538,0.0,10.2011993898595,68.88050148012279,31.798508481646298
374,Peru,1996,33.6499970180289,61.6709706035264,0.0,33.5214752761722,78.0956222748007
375,Philippines,1996,21.2245679710325,59.10416328311089,93.98319223834551,29.539263954699504,75.46491975947309
376,Poland,1996,77.9952493091004,100.0,52.0214644549895,74.2829804995101,100.0
377,Portugal,1996,35.90530797725,56.1984326423671,69.1446590450446,69.0709596760087,100.0
379,Republic of Congo,1996,62.0314858426701,28.213663877667898,0.0,100.0,100.0
380,Romania,1996,69.7241464862016,100.0,100.0,100.0,95.15433345152461
381,Russia,1996,57.2143398469301,84.4184164875558,90.6527407885769,76.2419192736988,74.2981337624743
382,Rwanda,1996,57.48373301544821,31.5429065702504,23.664381289906302,61.80549272121571,74.8561387481799
384,Saint Kitts and Nevis,1996,28.8666702408948,73.1693294645397,0.0,8.79671211392314,10.8581488074058
385,Saint Lucia,1996,12.015527327375699,75.19884077697,82.1829829609221,21.1010058842252,24.4117267097379
386,Saint Vincent and the Grenadines,1996,4.7845772383556,71.0414756993722,0.0,0.0,19.577002555552898
390,Saudi Arabia,1996,61.896366580857,77.6361138217025,100.0,62.420786827686904,83.3779999617843
392,Serbia,1996,49.126750768772496,100.0,66.8894203861462,77.5574443116824,49.63003547324221
394,Sierra Leone,1996,60.4092345061557,90.0114336237315,33.8680904663525,91.2588399842601,75.5586804245919
395,Singapore,1996,49.374209293294896,42.3982128106515,77.5003663955668,0.0,80.90034466742041
397,Slovakia,1996,71.0545875534493,100.0,68.10826203446429,77.69018588336391,100.0
398,Slovenia,1996,66.2160884541289,100.0,100.0,100.0,0.0
401,South Africa,1996,42.3542986997841,54.5729495778865,89.95467860269751,44.3610186381581,73.5046422995305
402,South Korea,1996,25.074845373454398,87.5968144215455,80.4263949225991,0.0,100.0
404,Spain,1996,43.6977118804395,62.074244074679,94.9727185358634,54.2398771754671,100.0
408,Suriname,1996,50.9250523348777,95.7867515206783,100.0,61.9245525032626,98.10867301251179
409,Sweden,1996,55.3512370713136,87.53238212448721,94.23219055251471,79.1025116185,100.0
410,Switzerland,1996,61.608774671475494,100.0,93.52764771373242,99.7285915937526,100.0
412,Taiwan,1996,23.738051848071102,80.3100144399942,72.83976077094141,53.0471382152414,33.4692727547466
413,Tajikistan,1996,70.0193676500115,83.21142708183591,100.0,75.6984556246923,75.2567350891147
415,Thailand,1996,9.29561084863749,81.5033627577169,100.0,52.304265913402794,35.9557028877504
421,Turkey,1996,34.9835504831021,6.90887257808973,94.64527798601671,56.67085933455,78.0612685694864
422,Turkmenistan,1996,59.4002043446049,90.94175919492201,13.177193092130198,81.8645693862696,79.5678779996022
426,Ukraine,1996,58.4206553033601,86.80871290382879,89.4905679768395,74.87146553692621,78.6608142468283
427,United Arab Emirates,1996,35.55676468943471,58.776673002376796,98.79892092647829,1.8277657106761,68.6514066834721
428,United Kingdom,1996,64.4988011596686,100.0,89.879869463191,100.0,100.0
429,United States of America,1996,48.2759189181325,100.0,88.3728317354639,59.56291497876221,100.0
430,Uruguay,1996,31.428773831694002,66.1154124095797,41.8895650668129,70.16929950972879,66.9958647226242
431,Uzbekistan,1996,57.1269119969919,45.592027047139794,0.0,74.02597268857879,70.027961970186
433,Venezuela,1996,32.7126421323492,11.0881681471794,100.0,68.66031393089129,100.0
438,Zambia,1996,78.7166604810961,100.0,5.04576176339035,100.0,48.980972033321706
441,Albania,1997,100.0,73.072519601752,0.0,78.2214857577468,100.0
442,Algeria,1997,40.8364337027657,98.63653350244259,96.3346511265812,72.6208910430031,70.99679563174391
444,Angola,1997,12.888007433254499,70.7298750010929,0.0,100.0,43.8653614384587
446,Antigua and Barbuda,1997,44.483927258428295,80.57563665314579,0.0,36.6905239317592,68.6832084107767
447,Argentina,1997,40.485270556722604,100.0,100.0,63.4357736099175,45.9428160825476
448,Armenia,1997,72.7265609745007,89.8334007670372,0.0,97.7078375078388,100.0
450,Australia,1997,42.5660371961862,99.6668896812155,100.0,76.4588481589045,82.54940540192571
451,Austria,1997,50.90388104889,100.0,92.8006625636549,93.225014737381,100.0
452,Azerbaijan,1997,60.4165299687671,86.98340801456949,100.0,74.17634241837541,88.58920146902528
454,Bahrain,1997,25.7274733404891,33.991728940560606,100.0,43.4592313661058,42.9502389302629
457,Belarus,1997,62.9958055153011,92.9514329617945,39.789190818124,79.73907022911379,93.5667729790186
458,Belgium,1997,50.58385428119289,94.5767753429029,62.742886113801205,43.180749486886704,100.0
463,Bolivia,1997,11.199863792764402,100.0,0.0,45.6042912149922,100.0
464,Bosnia and Herzegovina,1997,0.0,0.0,76.8466677643153,5.9909887069976,45.250970097536104
466,Brazil,1997,27.9270028361,66.1335292005696,100.0,54.1898046125532,92.01339279902979
468,Brunei Darussalam,1997,82.5454559271234,64.5012016107441,0.0,38.3389024470587,14.490686668717101
469,Bulgaria,1997,69.2181561742611,100.0,52.1587459269439,100.0,85.5206434338318
474,Cameroon,1997,0.0,0.0,100.0,54.97158224067061,37.2960588400961
475,Canada,1997,44.5692947549852,65.8047420644174,92.9251986942647,74.82484661508491,60.42324413106171
479,Chile,1997,7.78379117324255,39.822800629062,92.1219172745561,15.3943447960226,28.3961030980729
480,China,1997,34.9387676952945,68.4312128926079,77.2342125994917,31.2554008492954,63.9800168756969
481,Colombia,1997,55.79768027354729,70.0915343321238,90.2507912136264,70.06841148140279,100.0
482,Comoros,1997,33.3438639099258,51.2255145774961,12.1769087447136,39.6412792467602,42.5702534379029
484,Costa Rica,1997,18.743901166951197,100.0,0.0,64.36067003793221,100.0
486,Croatia,1997,39.627610792115505,65.6686767332655,100.0,63.8557702464718,49.3808789139553
487,Cuba,1997,80.86070703019641,76.7236879845631,14.8811329311037,100.0,100.0
489,Cyprus,1997,34.566937513296,32.2602409887995,0.0,51.3553558433943,0.0
490,Czech Republic,1997,81.22023570291691,100.0,29.414642392911702,100.0,100.0
492,Denmark,1997,50.0336851119232,86.26639729180158,75.8119888990331,100.0,100.0
496,Ecuador,1997,43.308608013954895,100.0,0.0,35.3984203078652,88.33185948757851
497,Egypt,1997,24.3384496053853,63.852310156475106,94.47444334094179,18.1363231343832,10.463311062542198
498,El Salvador,1997,6.976380989551151,78.2087798795933,0.0,67.43766407774,38.5374811555784
501,Estonia,1997,88.1404216906077,100.0,67.88158767516029,100.0,65.2219932502109
503,Ethiopia,1997,52.565427697485504,61.522228814328,0.0,59.7785864017749,27.708371068400602
507,Finland,1997,47.7270235595524,77.3799079005864,66.2380359827487,79.0227455618673,100.0
508,France,1997,57.883909124032,100.0,96.38925662472559,100.0,100.0
510,Gabon,1997,53.5338615190584,100.0,0.0,73.39419329739,18.394443810677302
512,Georgia,1997,93.0722588814348,86.0093288105044,8.492388899528981,81.7379005844966,81.4764715682885
513,Germany,1997,75.8361105030718,100.0,91.2340780431501,100.0,100.0
514,Ghana,1997,21.4131252651128,46.504359101843,100.0,58.8613006177353,24.3690153018152
515,Greece,1997,47.0363321142495,54.402649430786106,87.6194203396871,100.0,100.0
517,Grenada,1997,16.906385828105098,63.1856054247727,93.75660685244591,33.7468653838783,32.460075022600606
518,Guatemala,1997,19.284021574092897,52.4239345367153,0.0,40.2016527818705,42.0167759271292
526,Hong Kong,1997,38.6864086143271,55.489546380300396,100.0,55.13726595359571,0.0
527,Hungary,1997,67.0655154164603,100.0,86.4659084230885,65.6413483087334,100.0
528,Iceland,1997,43.772250012792796,66.9532821475393,100.0,78.39224886924279,57.4504601887512
529,India,1997,26.865779013895803,64.2696495365103,90.6227098054718,37.3254623698822,58.5088167583439
530,Indonesia,1997,30.265438145376898,74.5713749470144,100.0,55.9883178367881,43.1150909503456
531,Iran,1997,25.536541296517896,100.0,100.0,42.2858048871564,37.2499229759895
532,Iraq,1997,28.262976845553197,88.71456747596329,100.0,35.7532180948357,30.4437103826269
533,Ireland,1997,41.024406038965395,74.5001602030606,49.3153632831062,58.8311163465942,100.0
535,Israel,1997,26.1731708282066,20.9917894291234,88.7077593185827,16.7006169124092,9.195683193862731
536,Italy,1997,53.6472483893798,86.6779761648265,84.1264061932171,74.7136308193504,100.0
537,Jamaica,1997,35.558517339744,72.9205063871945,0.0,42.7254159634546,77.2898108061193
538,Japan,1997,51.173810470165,100.0,86.4043501461265,79.08351212076309,100.0
540,Jordan,1997,32.3771025014861,16.3052204748803,0.0,49.9228178955997,35.1180793433432
541,Kazakhstan,1997,60.6735203183325,93.0758143621812,22.5476354126338,93.41554831010521,80.2937575713376
542,Kenya,1997,9.90634856179004,72.48289151994409,69.2649516117221,80.09105989479079,37.800119252486795
545,Kuwait,1997,7.70116343075021,100.0,93.69121183284159,0.0,69.21303106551349
546,Kyrgyzstan,1997,63.8638023967915,94.0106614109592,1.57246052282071,81.8899064620837,74.73857739096009
548,Latvia,1997,100.0,100.0,50.938912456904895,100.0,30.7367999040382
551,Liberia,1997,38.2753012262383,4.8999947986361,59.7725504717189,21.452211503754302,39.2067338583505
552,Libya,1997,46.393060215454206,46.4227291861081,87.14577885136559,25.557130165686804,73.15161145282829
554,Lithuania,1997,82.227222716252,100.0,60.543629578886396,49.1999129863741,35.0480985757429
555,Luxembourg,1997,100.0,100.0,37.427338057681,95.9267280786867,100.0
557,Madagascar,1997,10.223173171238,75.9129743187623,0.0,81.88366608119449,31.215601293501898
559,Malaysia,1997,10.2341573325711,6.73656482141821,98.037246516057,33.0076810942227,32.1384752240847
562,Malta,1997,51.5631734439046,68.6115289071066,0.0,72.6016255003575,100.0
564,Mauritania,1997,41.090810256230704,36.067193092321794,27.2652804569335,35.5352212032728,70.3519505529577
565,Mauritius,1997,36.327735998177296,76.99066416042871,0.0,71.4785613516171,47.670465696007795
566,Mexico,1997,41.176064337470606,60.3228460185928,84.72126919836309,0.0,59.5569631520018
568,Moldova,1997,100.0,100.0,66.84299714522069,100.0,74.16483271203991
570,Mongolia,1997,86.9568058592008,54.14068591823771,53.6683255023288,52.7032429217531,100.0
571,Montenegro,1997,40.7143284008942,100.0,74.0977244750966,100.0,68.3711833050934
573,Mozambique,1997,46.5804634295963,89.19693751554159,0.0,100.0,28.3109123199191
578,Netherlands,1997,49.9654802017233,100.0,93.5018866306557,82.4292053254223,100.0
580,New Zealand,1997,34.5680771136267,76.75832680769791,97.8366975710416,72.8855071598097,51.48556194806851
583,Nigeria,1997,61.1593769805877,100.0,97.54942715242859,38.2880997881951,42.4754908607301
586,North Macedonia,1997,59.050325650017605,89.90821550722559,0.0,87.5850420802512,48.553573656376
587,Norway,1997,43.7240033213589,11.233452552842698,99.8353179579458,70.2194104093289,100.0
588,Oman,1997,25.054400037226895,100.0,5.99500582782784,19.7260085759117,38.162831576146104
589,Pakistan,1997,29.431964401739698,40.1677297960097,100.0,25.1137797284574,31.068351185261697
592,Papua New Guinea,1997,33.2602665716538,0.0,10.2011993898595,68.88050148012279,31.798508481646298
594,Peru,1997,33.6499970180289,61.6709706035264,0.0,33.5214752761722,78.0956222748007
595,Philippines,1997,21.2245679710325,59.10416328311089,93.98319223834551,29.539263954699504,75.46491975947309
596,Poland,1997,77.9952493091004,100.0,52.0214644549895,74.2829804995101,100.0
597,Portugal,1997,35.90530797725,56.1984326423671,69.1446590450446,69.0709596760087,100.0
599,Republic of Congo,1997,62.0314858426701,28.213663877667898,0.0,100.0,100.0
600,Romania,1997,69.7241464862016,100.0,100.0,100.0,95.15433345152461
601,Russia,1997,57.2143398469301,84.4184164875558,90.6527407885769,76.2419192736988,74.2981337624743
602,Rwanda,1997,57.48373301544821,31.5429065702504,23.664381289906302,61.80549272121571,74.8561387481799
604,Saint Kitts and Nevis,1997,28.8666702408948,73.1693294645397,0.0,8.79671211392314,10.8581488074058
605,Saint Lucia,1997,12.015527327375699,75.19884077697,82.1829829609221,21.1010058842252,24.4117267097379
606,Saint Vincent and the Grenadines,1997,4.7845772383556,71.0414756993722,0.0,0.0,19.577002555552898
610,Saudi Arabia,1997,61.896366580857,77.6361138217025,100.0,62.420786827686904,83.3779999617843
612,Serbia,1997,49.126750768772496,100.0,66.8894203861462,77.5574443116824,49.63003547324221
614,Sierra Leone,1997,60.4092345061557,90.0114336237315,33.8680904663525,91.2588399842601,75.5586804245919
615,Singapore,1997,49.374209293294896,42.3982128106515,77.5003663955668,0.0,80.90034466742041
617,Slovakia,1997,71.0545875534493,100.0,68.10826203446429,77.69018588336391,100.0
618,Slovenia,1997,66.2160884541289,100.0,100.0,100.0,0.0
621,South Africa,1997,42.3542986997841,54.5729495778865,89.95467860269751,44.3610186381581,73.5046422995305
622,South Korea,1997,25.074845373454398,87.5968144215455,80.4263949225991,0.0,100.0
624,Spain,1997,43.6977118804395,62.074244074679,94.9727185358634,54.2398771754671,100.0
628,Suriname,1997,50.9250523348777,95.7867515206783,100.0,61.9245525032626,98.10867301251179
629,Sweden,1997,55.3512370713136,87.53238212448721,94.23219055251471,79.1025116185,100.0
630,Switzerland,1997,61.608774671475494,100.0,93.52764771373242,99.7285915937526,100.0
632,Taiwan,1997,23.738051848071102,80.3100144399942,72.83976077094141,53.0471382152414,33.4692727547466
633,Tajikistan,1997,70.0193676500115,83.21142708183591,100.0,75.6984556246923,75.2567350891147
635,Thailand,1997,9.29561084863749,81.5033627577169,100.0,52.304265913402794,35.9557028877504
641,Turkey,1997,34.9835504831021,6.90887257808973,94.64527798601671,56.67085933455,78.0612685694864
642,Turkmenistan,1997,59.4002043446049,90.94175919492201,13.177193092130198,81.8645693862696,79.5678779996022
646,Ukraine,1997,58.4206553033601,86.80871290382879,89.4905679768395,74.87146553692621,78.6608142468283
647,United Arab Emirates,1997,35.55676468943471,58.776673002376796,98.79892092647829,1.8277657106761,68.6514066834721
648,United Kingdom,1997,64.4988011596686,100.0,89.879869463191,100.0,100.0
649,United States of America,1997,48.2759189181325,100.0,88.3728317354639,59.56291497876221,100.0
650,Uruguay,1997,31.428773831694002,66.1154124095797,41.8895650668129,70.16929950972879,66.9958647226242
651,Uzbekistan,1997,57.1269119969919,45.592027047139794,0.0,74.02597268857879,70.027961970186
653,Venezuela,1997,32.7126421323492,11.0881681471794,100.0,68.66031393089129,100.0
658,Zambia,1997,78.7166604810961,100.0,5.04576176339035,100.0,48.980972033321706
